SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30_59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60_89DaysPastDueNotWorse,NumberOfDependents
0,0.285057157,67,0,0.342411186,12300,17,0,2,0,0
0,0.644275465,62,0,0.333483551,8875,13,0,0,0,1
0,0,54,0,0.265067124,3500,6,0,0,0,1
0,0.158994871,58,0,0.727684081,2430,9,0,2,0,0
0,0.016898306,35,0,0.205224347,8000,13,0,0,0,1
0,0.127989334,30,0,0.117070181,3262,5,0,0,0,0
0,0.038947719,55,0,0.160743397,9200,8,0,2,0,0
0,0.000734664,51,0,0.45807771,4400,5,0,2,0,0
0,0,73,0,0.283786036,6000,10,0,2,0,1
0,0.083000623,45,0,0.625837054,3583,11,0,2,0,2
0,0.028076092,51,0,0.173488842,8916,8,0,1,0,0
0,0.582483503,34,1,0.090953426,4100,2,0,0,0,0
0,0.208338765,52,0,0.389883699,5416,15,0,2,0,1
0,0.9999999,68,0,0.008883953,1800,6,0,0,0,0
0,0.265591771,68,0,0.461195293,13000,14,0,3,0,0
0,0.025820837,32,0,1.176193171,5300,12,0,6,0,0
0,0.024549751,52,0,0.290539123,9533,16,0,1,0,3
0,0.797843862,64,4,0.529258652,10372,28,0,1,0,0
0,0.779869045,44,0,0.673475218,7000,11,0,1,0,3
0,0.013034002,71,0,0.004858471,9467,6,0,0,0,0
0,0.460551315,80,0,0.758465011,3100,5,0,1,0,1
0,0.51041054,29,0,0.106039184,4950,6,0,0,0,1
0,0,72,0,0.178917514,4230,7,0,0,0,0
0,0.103665661,65,0,1.255408108,5500,11,0,6,0,3
0,0.300599937,54,0,0.094613173,8000,6,0,0,0,0
0,0.20530962,47,1,0.190278419,6500,6,0,0,0,2
0,0.562836487,37,0,0.211607887,3600,3,0,1,0,1
0,0.786369215,53,1,0.421543794,7500,9,1,2,0,1
0,0.9999999,25,0,0.227597812,2376,3,0,0,0,2
0,0.352669504,51,0,0.216203862,8750,9,0,2,0,0
0,0.091792768,78,0,0.656379194,10400,10,0,2,0,2
0,0.112688023,50,0,0.236884525,13647,19,0,4,0,1
0,0.032931056,66,0,0.015431428,4600,5,0,0,0,0
0,0.025543281,70,0,0.006999125,8000,6,0,0,0,0
0,0.198458697,36,0,0.239175258,5819,7,0,1,0,3
0,0.003351453,66,0,0.003490401,4583,11,0,0,0,2
0,0.277355562,55,0,0.330888216,6270,10,0,1,0,0
0,0.041545707,88,0,0.133564888,6333,4,0,1,0,0
0,0.061191076,48,0,0.031200142,5640,6,0,0,0,0
0,0.122033396,52,0,0.901024744,4000,11,0,1,0,0
0,0.812399395,47,0,0.2107393,6424,14,0,0,1,4
1,0.968342127,33,0,1.409415121,700,5,0,0,1,2
0,0.019396475,45,0,0.165757906,1833,6,0,0,0,0
0,0.016085208,68,0,0.268789257,4616,5,0,1,0,0
0,0.687520833,64,0,0.289737388,5787,5,0,0,0,2
0,0,65,0,0.122940672,10500,12,0,1,0,0
1,1.584717608,43,2,0.163472755,6000,5,0,0,0,1
0,0.027080013,64,0,0.469283897,2750,10,0,2,0,0
0,0.0349965,31,2,0.420351033,4500,6,0,1,0,3
0,0.064831172,66,0,0.008805222,6586,2,0,0,0,0
0,0.008399832,85,0,0.004368402,2746,4,0,0,0,0
0,0.352215928,26,0,15.5,1,2,0,0,0,0
0,0.024537465,66,0,0.219134828,9500,9,0,1,0,1
1,0.885832798,38,0,1.391217565,500,9,0,0,0,2
0,0.9999999,23,0,0.010962241,820,1,0,0,0,0
0,0.044012692,45,0,0.313723856,12000,21,0,1,0,0
0,0.151550294,46,0,0.309398291,5500,14,0,0,0,1
0,0.9999999,22,0,0,2500,0,0,0,0,0
0,0.081575044,54,1,0.324333371,8962,11,0,2,0,1
0,0.035168456,42,0,0.407998096,4200,4,0,2,0,1
0,0,62,0,0.349946162,6500,18,0,0,0,2
0,0.9999999,30,0,0.128717821,4000,2,0,0,1,0
0,0,67,0,0.276683463,2182,7,0,0,0,1
0,0.950381202,28,0,0.404106935,2580,6,0,0,0,1
0,0.080506735,42,0,0.260623845,9200,9,0,2,0,2
0,0,40,0,0.25479327,15333,9,0,1,0,0
0,0.317365269,27,0,0.001052355,3800,1,0,0,0,0
0,0.140050351,56,0,0.008206755,58000,5,0,0,0,5
0,0.517217507,73,0,0.138558233,10500,8,0,1,0,0
0,0.950973254,48,0,0.551682205,7400,9,0,2,0,0
0,0.023421879,32,1,0.476692339,7400,7,0,3,0,0
0,0.9999999,27,0,0.385620915,2600,4,0,0,0,1
0,0.4563935,74,0,0.129249553,9500,10,0,1,0,0
0,0.019390107,77,0,0.00619876,5000,5,0,0,0,0
0,0.104275783,46,0,0.398518126,3778,4,0,1,1,2
1,0.668308581,46,0,0.49310138,5000,5,0,1,0,0
0,0.153609758,41,1,0.16855271,3357,5,0,0,0,2
0,0.173771993,40,0,0.30393362,6507,3,0,1,0,0
0,0.326076979,55,2,0.635933006,5910,15,0,1,0,0
0,0.28528006,68,0,0.397888169,8333,8,0,2,0,0
0,0.452138378,51,0,0.476257114,10718,11,0,2,0,0
0,0.9999999,53,1,0.05399061,3833,0,1,0,0,0
1,1.195500469,57,3,0.576529398,4200,6,3,2,1,3
1,1.847021409,63,0,0.669206634,6692,13,0,1,0,0
0,0.007833246,56,0,1.428742834,7500,12,0,1,0,0
0,0.253636577,68,0,3068,0,18,0,2,0,0
0,0.040359193,65,0,0.390289968,9000,6,0,1,0,0
0,0.51528716,42,0,0.752738654,5750,24,0,3,0,2
0,0.004658541,78,0,0.041972227,6408,15,0,1,0,0
0,0.294369743,36,0,0.634356762,3940,16,0,2,0,0
0,0.555345375,67,0,8.055393586,1028,31,0,2,0,0
0,0.082576348,49,0,0.052995692,7660,21,0,0,0,2
0,1.057647963,25,1,0.102604578,3800,4,1,0,1,0
0,0.462475946,35,0,0.889622076,5000,16,0,1,0,0
0,0.044761966,60,0,0.175382066,10861,8,0,1,0,1
0,0.433638048,66,0,0.631117356,20637,18,0,6,0,0
0,0.098990101,34,0,0.389995368,2158,8,0,0,0,0
0,0.083537057,60,0,0.276392072,7416,9,0,1,0,0
0,0.523064103,46,1,0.491559894,4916,10,0,1,0,1
0,0.095503575,58,1,0.290122393,5800,9,0,1,0,0
0,0.591081784,39,1,0.460272873,4983,6,0,1,0,3
1,0.542936427,61,0,0.728007659,9400,10,0,4,0,0
0,0.739642974,49,1,1.418639369,4688,16,0,2,0,0
0,0.004888825,70,0,0.001896225,5800,7,0,0,0,0
0,0,48,0,0.150374951,7600,4,0,1,0,2
0,0.74425115,41,1,0.449133718,2250,5,0,1,0,3
0,0.127203386,51,0,0.025616995,3200,1,0,0,0,4
0,0,51,0,0.134932534,2000,8,0,0,0,0
0,0.634113193,36,0,0.269216348,8000,4,0,1,0,1
0,0.000959164,63,0,0.132337372,8500,7,0,1,0,0
0,0.211799298,41,0,0.297847312,8500,10,0,2,0,3
0,0.089797007,53,0,0.339047305,12133,7,0,2,0,2
0,0.062633926,69,0,0.285810583,8900,11,0,1,0,0
0,0.064792758,41,1,0.738175988,16216,9,0,2,0,2
0,0.110274189,61,0,0.113348248,14750,10,0,1,0,0
0,0.0359976,66,0,0.024975025,1000,5,0,0,0,0
0,0.052654408,68,0,0.279814385,10774,13,0,3,0,1
1,0.004444033,62,2,0.357730496,3524,6,0,1,0,1
0,0.123850863,41,0,0.554489102,5000,13,0,3,0,0
0,0.9999999,40,0,0.166553056,4400,3,0,0,1,3
0,0.013498313,24,0,0.635809988,820,5,0,0,0,0
0,0,76,0,0.496501166,3000,7,0,1,0,1
0,0.001089005,67,0,0.111983666,6366,9,0,0,0,1
0,0.337532494,37,1,0.641500475,4211,5,0,1,0,1
0,0.039349761,83,0,0.195179306,1700,3,0,0,0,0
0,0.122165573,80,0,0.01489851,10000,4,0,0,0,1
0,0.787046212,44,1,0.056790913,6250,4,1,0,0,0
0,0.07600979,76,0,0.085359,14233,8,0,1,0,1
0,0.624237995,62,1,0.384381724,7900,17,0,2,0,0
0,0.010029429,74,0,0.134178801,6386,12,0,1,0,0
0,0.441366547,47,1,0.93338301,6709,11,0,3,0,2
0,0.004999833,67,0,0.134522263,25400,8,0,1,0,0
0,0.032413966,50,1,0.180760641,30000,8,0,2,0,3
0,0.036285072,45,3,0.275668973,25000,14,0,2,0,4
0,0.9999999,59,0,0.068856515,7275,1,0,0,0,1
0,0,62,1,1.020158039,6200,11,0,3,0,0
0,0.098241071,66,0,0.700362237,8833,9,0,3,0,0
0,0.094212083,46,0,0.343731254,5000,4,0,1,0,0
0,0.000424974,69,0,0.139819076,6300,14,0,0,0,1
0,0.124487551,66,0,0.082039911,450,2,0,0,0,1
0,0.653893147,43,0,0.64308398,5667,10,0,2,0,2
0,0.009071213,53,0,0.200723194,13550,10,0,1,0,2
0,0.189620008,35,0,0.386602233,6000,12,0,3,0,0
0,0.112870297,54,0,0.446243695,11300,5,0,2,0,3
0,0.017566618,33,0,0.399509136,7333,9,0,2,0,1
0,0.575167607,33,0,0.419950594,8500,16,0,2,0,0
0,0.123408423,39,0,0.217060226,13000,22,0,1,0,3
0,0.720507417,64,0,1.854128101,2700,13,0,3,0,0
1,0,71,4,0.447393706,8325,5,2,1,1,0
0,0.08515574,43,0,0.501388592,4680,15,0,1,0,2
0,0.124002744,71,3,0.041996,10500,11,0,0,0,0
0,0.841196255,47,1,0.065797798,7902,7,0,0,0,2
0,0.015589578,60,0,0.374270955,6000,5,0,1,0,1
0,0.041662541,79,0,0.060144593,6500,7,0,0,0,1
0,0.348685706,56,1,1.041237113,3200,14,0,2,0,1
0,0.731819092,53,0,0.268289653,8050,10,0,0,0,0
0,0.890671222,37,0,2.260956175,501,8,0,0,0,0
0,0.009176201,63,0,0.01726488,2200,7,0,1,0,0
0,0.116797941,48,0,0.394781946,5250,12,0,1,0,0
1,0,25,1,0.166986564,2083,5,0,0,0,0
0,0.0866199,42,0,0.151656556,15000,19,0,2,0,0
0,2.638722555,25,1,0.521025641,974,4,1,0,1,0
0,0.43047397,67,0,0.452058233,3983,4,0,1,0,0
1,0.244962211,51,0,0.98218166,2300,18,0,1,0,0
0,0.05097272,82,0,0.353176366,2250,6,0,1,0,0
0,0,59,0,0.157466904,25833,8,0,1,0,0
0,1.003212904,45,0,0.49759514,11850,8,0,2,0,3
0,0.24865096,89,0,0.200609963,2950,6,0,0,0,0
0,0.217894588,71,0,0.321443647,9475,12,0,3,0,0
0,0.003573697,58,0,0.433713784,6833,18,0,2,0,0
0,0.001963267,42,0,0.079940785,1350,7,0,0,0,0
0,0.468854773,45,0,0.788857068,3840,14,0,2,0,2
0,0.01914149,45,0,8,0,2,0,0,0,0
0,0.005440058,38,0,0.062184135,4550,4,0,0,0,0
0,0.124561217,46,0,0.168332667,2500,13,0,0,0,0
0,0.22550045,54,0,0.412764539,6000,8,0,1,0,0
0,0.039089793,63,1,0.171855947,12300,19,0,2,0,2
0,0.86785652,43,1,0.374527642,7144,10,0,2,0,3
0,0.942302199,43,0,0.481907339,2956,5,0,0,0,2
0,0.367640542,37,0,1.014511448,3100,10,0,2,0,2
0,0.015498565,31,0,0.276243094,7058,14,0,1,0,2
0,0.059365994,36,0,0.707486168,15000,17,0,5,0,2
0,0.632130859,64,0,0.701960784,6119,16,0,4,0,0
0,0.057257387,49,0,1.455857857,1800,11,0,2,0,2
0,0.933720368,27,0,0.626716604,800,7,0,0,0,0
0,0.394548339,38,0,0.438524061,7750,9,0,2,0,0
0,0.033332099,41,0,0.223296117,6000,6,0,2,0,1
0,0.412849011,48,3,0.280169058,8990,11,0,1,0,5
0,0.199361734,71,0,0.288449266,4700,13,0,1,0,1
0,0.950892526,23,0,0.217660292,5333,8,0,0,0,0
0,0.9999999,47,0,0.264946507,4766,5,0,1,0,0
0,0.259354807,47,0,0.031624012,32000,5,0,1,0,3
0,0.705619858,40,1,0.618069145,3065,6,0,2,0,0
0,0.685423949,61,0,0.333640978,6500,11,0,0,0,0
0,0.011270678,39,0,0.276766878,7583,7,0,2,0,4
1,0.9999999,51,1,0.022189349,6083,3,3,0,0,8
0,0.133916006,61,1,0.39673913,3311,7,0,1,0,3
0,0.107698955,55,0,0.621196972,7000,18,0,2,0,0
0,0.367709214,49,0,0.39343547,20625,17,0,4,0,4
0,0.027643216,67,0,0.011325783,1500,6,0,0,0,0
0,0.452527285,62,0,0.34418221,15761,10,0,2,0,2
0,0.758697628,55,0,0.326138708,6300,10,0,0,0,0
0,0.070841804,67,0,0.307140336,8500,7,0,2,0,0
0,0.010198,35,0,0.182007497,2400,5,0,1,0,0
0,0.9999999,40,1,0.634687735,2657,4,1,1,0,2
0,0.030701549,44,0,0.363464209,7920,8,0,2,0,3
0,0.95902049,42,2,0.387364391,4700,5,1,2,0,1
0,0.258868621,37,0,0.402442997,6139,9,0,2,0,0
0,0.9999999,39,0,0.171625803,4200,2,0,0,0,0
0,0.071709334,71,0,0.316742081,1325,14,0,0,0,0
0,0.05306668,41,0,0.125115116,7600,6,0,0,0,4
0,0.19320453,23,0,0.008602151,929,2,0,0,0,0
0,0,67,0,0.025928793,7751,6,0,1,0,0
0,0.21371116,62,0,0.264747332,14900,15,0,1,0,1
0,0.856989823,28,0,414,0,11,0,0,0,0
0,0.9999999,43,0,0,10595,0,0,0,0,3
0,0.014507638,68,0,0.006665556,6000,10,0,0,0,1
0,0.168072342,38,0,0.445388653,4000,5,0,1,0,2
0,0.136658333,57,0,0.620403514,6145,9,0,2,0,0
0,0.095735816,47,0,0.02009117,5922,2,0,0,0,0
0,0.249360475,53,0,0.29907788,9000,9,0,2,0,2
0,0.012810932,50,0,0.185720182,2422,7,0,0,0,2
0,0.9999999,60,0,0.002011596,8450,0,0,0,0,1
0,0.9999999,36,1,0.156091371,3939,1,2,0,0,1
0,0.271823723,60,1,0.344250991,5800,15,0,1,0,2
0,0.676082582,43,0,0.574194625,5990,7,0,2,0,2
0,0.320317267,32,0,0.111004171,6233,7,0,0,0,0
0,0.072650522,63,0,1.86701728,1330,7,0,1,0,3
0,0,49,0,2.085131894,833,6,0,1,0,2
0,0.17320141,45,0,0.073483775,26100,10,0,1,0,2
0,0.606754055,55,0,0.202843812,4500,4,0,0,0,0
0,0.00411758,41,2,0.866853259,2500,9,0,2,0,0
0,0.20784508,40,0,0.351091913,4166,7,0,1,0,0
0,0.026411207,59,1,0.430911342,10500,22,0,2,0,0
0,0.191633133,32,0,0.983450559,2416,5,0,2,0,0
0,0.34178711,39,0,0.561821004,1932,6,0,1,0,2
0,0.059012082,45,0,0.637355147,4400,5,0,2,0,0
0,0.089869383,42,1,0.091979195,3652,3,0,1,0,0
0,0,67,0,0.44403183,1884,7,0,1,0,0
0,0.805003445,60,0,0.378170719,9500,9,0,3,0,1
0,0,63,0,0.674151526,5833,11,0,2,0,0
0,0.104059248,63,0,0.240854551,6833,15,0,2,0,0
0,0.005949851,48,0,0.206255608,7800,9,0,0,0,0
0,0.353638175,43,0,0.367397767,12446,11,0,2,0,3
1,0.410353255,47,2,0.401331633,7058,8,0,3,1,3
0,0.012461753,54,0,0.222196691,4351,11,0,1,0,0
0,0.008413213,90,0,0.157228018,2683,2,0,0,0,0
0,0.653199517,58,1,0.323650167,12908,16,0,2,0,1
0,0.277957141,61,0,0.713689007,5266,18,0,1,0,0
0,0.335660612,33,0,0.227803146,7883,8,0,1,0,5
0,0.712050745,43,0,0.657153245,5500,20,0,2,0,1
0,0.487322131,32,0,0.570691878,4653,9,0,1,0,3
1,0.620619357,50,2,0.705746159,4750,8,0,1,3,0
0,0.086073114,65,0,0.10215764,2270,3,0,0,0,0
0,0.129740519,22,0,0.5,1,1,0,0,0,0
0,0.010812927,74,0,0.001041558,9600,8,0,0,0,0
0,0.076945749,62,0,0.167396646,9360,7,0,2,0,1
0,0.051117955,80,0,0.01010101,3761,1,0,0,0,0
0,0.098861427,30,2,0.090303232,3000,2,0,0,1,1
0,0.030685423,71,1,0.126307412,8795,8,0,0,0,0
0,0.0419625,62,0,0.743460765,5963,26,0,3,0,1
0,0.9999999,63,0,0.054527429,3025,2,0,0,0,0
0,0.009649518,67,0,0.295824238,14200,9,0,3,0,0
0,0.815816337,54,0,0.9711511,3500,9,0,1,0,2
0,0.672728977,57,0,0.447423465,5258,9,0,1,0,1
0,0.004410143,67,1,0.250747799,11700,7,0,2,0,0
0,0.014724596,24,0,0.13916289,3750,4,0,0,0,0
0,0.074636193,37,0,0.269040396,6262,8,0,2,0,0
1,0.9045677,49,2,2.158907165,3586,16,0,6,0,0
0,0.226994721,41,0,0.566492385,4398,7,0,2,0,2
0,0.460194912,33,0,0.294396552,9279,12,0,1,0,1
0,0.085871422,65,0,0.269365317,2000,7,0,1,0,0
0,0,65,0,0,12600,5,0,0,0,1
0,0.039748179,35,0,0.791887125,1700,8,0,1,1,1
0,0.070973216,51,0,0.136402226,10600,10,0,2,0,2
0,0.041763122,78,0,0.04199664,4166,7,0,1,0,0
0,0.897422409,31,1,0.182457592,2416,4,0,0,0,0
0,0.606756023,70,0,0.247740181,12500,11,0,2,0,1
0,0.235858927,65,1,0.460231829,13716,18,0,2,1,0
0,0.903006062,32,0,0.1046612,4633,4,0,0,0,1
0,0.935441535,35,1,0.718793829,12833,11,1,4,1,0
0,0.145574875,58,0,0.443598189,4857,5,0,1,0,0
0,0.044870788,67,0,0.109232638,9877,10,0,0,0,0
0,2.0685887,47,0,0.24695884,6000,5,0,1,0,1
0,0.475180858,48,0,0.743902439,4181,10,0,2,0,1
0,0.181553751,36,0,0.266393443,4879,7,0,0,0,2
1,0.9999999,41,3,1.116353459,2500,6,0,1,0,1
0,0.290551209,63,1,0.231137898,13770,12,0,2,0,2
0,0.9999999,55,0,0.307514656,5628,4,2,0,1,2
0,0.0223558,58,0,0.332445521,8259,15,0,2,0,0
1,1.007420662,38,1,1.781954887,664,8,3,0,0,2
0,0.912054397,54,1,0.235659501,18513,8,0,2,0,2
1,0.845254328,46,0,0.549279249,5965,14,0,1,0,0
1,0.152529145,39,1,0.351440029,2742,13,0,0,1,2
0,0.072446072,74,0,0.581132443,10260,6,0,3,0,0
0,0.048190266,39,0,0.23673281,6500,9,0,2,0,3
0,0.055357786,65,0,0.028341246,6950,8,0,0,0,1
0,0.9999999,44,0,0.005934718,3032,3,0,0,0,2
0,0.417561248,49,0,1.012634454,5856,21,0,5,0,0
0,0.017136373,66,0,0.289183223,17666,17,0,2,0,1
0,0.033567419,84,0,0.019124522,2352,3,0,0,0,0
1,0.84002133,54,0,0.90477687,3181,10,0,3,0,0
0,0.563743626,51,0,0.410378481,4200,6,0,0,0,0
0,0.368344274,45,0,1.228607121,1600,10,0,0,0,2
1,0.579052342,47,0,8.666666667,521,5,0,1,0,0
0,0.015714005,83,0,0.146318513,4250,12,0,1,0,0
0,0.9999999,32,0,0,1000,0,0,0,0,2
0,0.062398217,77,0,714.5,1,3,0,0,0,0
0,0.253136913,50,3,0.503715332,9554,27,0,2,0,1
0,0.081929733,57,0,0.337166427,16000,15,0,2,0,0
0,0.075535252,43,0,0.197537582,14700,10,0,3,0,2
